CRF++: Yet Another CRF Tool Kit
Copyright (C) 2005-2013 Taku Kudo, All rights reserved.

reading training data: 100.. 200.. 300.. 400.. 500.. 600.. 700.. 800.. 900.. 1000.. 1100.. 1200.. 1300.. 1400.. 1500.. 1600.. 1700.. 1800.. 
Done!0.21 s

Number of sentences: 1803
Number of features:  51068
Number of thread(s): 8
Freq:                1
eta:                 0.00010
C:                   1.00000
shrinking size:      20
iter=0 terr=0.59951 serr=0.95840 act=51068 obj=17222.62800 diff=1.00000
iter=1 terr=0.33417 serr=0.93123 act=51068 obj=16095.65629 diff=0.06544
iter=2 terr=0.31549 serr=0.89018 act=51068 obj=14436.73892 diff=0.10307
iter=3 terr=0.27871 serr=0.86079 act=51068 obj=13675.09341 diff=0.05276
iter=4 terr=0.27468 serr=0.85912 act=51068 obj=13266.54105 diff=0.02988
iter=5 terr=0.26241 serr=0.83916 act=51068 obj=12705.16627 diff=0.04232
iter=6 terr=0.25307 serr=0.82973 act=51068 obj=12361.57505 diff=0.02704
iter=7 terr=0.24184 serr=0.80976 act=51068 obj=12040.11433 diff=0.02600
iter=8 terr=0.23447 serr=0.79756 act=51068 obj=11735.97981 diff=0.02526
iter=9 terr=0.22622 serr=0.79312 act=51068 obj=11578.88217 diff=0.01339
iter=10 terr=0.23158 serr=0.80200 act=51068 obj=11576.28850 diff=0.00022
iter=11 terr=0.22385 serr=0.79590 act=51068 obj=11470.61398 diff=0.00913
iter=12 terr=0.21773 serr=0.78924 act=51068 obj=11386.14721 diff=0.00736
iter=13 terr=0.21689 serr=0.78258 act=51068 obj=11310.37098 diff=0.00666
iter=14 terr=0.21298 serr=0.77260 act=51068 obj=11142.69749 diff=0.01482
iter=15 terr=0.20759 serr=0.76983 act=51068 obj=10916.86062 diff=0.02027
iter=16 terr=0.19789 serr=0.75818 act=51068 obj=10674.41836 diff=0.02221
iter=17 terr=0.19206 serr=0.73877 act=51068 obj=10456.02960 diff=0.02046
iter=18 terr=0.19045 serr=0.73655 act=51068 obj=10403.94625 diff=0.00498
iter=19 terr=0.18747 serr=0.73544 act=51068 obj=10299.15805 diff=0.01007
iter=20 terr=0.18702 serr=0.74043 act=51068 obj=10253.14367 diff=0.00447
iter=21 terr=0.18429 serr=0.73821 act=51068 obj=10194.18879 diff=0.00575
iter=22 terr=0.17853 serr=0.72712 act=51068 obj=9967.38498 diff=0.02225
iter=23 terr=0.18224 serr=0.74709 act=51068 obj=10187.70959 diff=0.02210
iter=24 terr=0.17378 serr=0.72324 act=51068 obj=9859.17291 diff=0.03225
iter=25 terr=0.17012 serr=0.71492 act=51068 obj=9726.73961 diff=0.01343
iter=26 terr=0.16553 serr=0.70937 act=51068 obj=9646.75772 diff=0.00822
iter=27 terr=0.16034 serr=0.70216 act=51068 obj=9547.61082 diff=0.01028
iter=28 terr=0.15909 serr=0.70105 act=51068 obj=9485.21342 diff=0.00654
iter=29 terr=0.15523 serr=0.69052 act=51068 obj=9361.02103 diff=0.01309
iter=30 terr=0.15282 serr=0.67998 act=51068 obj=9235.87443 diff=0.01337
iter=31 terr=0.14803 serr=0.67720 act=51068 obj=9121.43878 diff=0.01239
iter=32 terr=0.14151 serr=0.66334 act=51068 obj=9001.14635 diff=0.01319
iter=33 terr=0.13768 serr=0.65779 act=51068 obj=8936.87409 diff=0.00714
iter=34 terr=0.13768 serr=0.66278 act=51068 obj=8878.66460 diff=0.00651
iter=35 terr=0.13660 serr=0.65946 act=51068 obj=8859.68028 diff=0.00214
iter=36 terr=0.13511 serr=0.65003 act=51068 obj=8810.23242 diff=0.00558
iter=37 terr=0.13338 serr=0.64670 act=51068 obj=8733.98645 diff=0.00865
iter=38 terr=0.12975 serr=0.64504 act=51068 obj=8649.58558 diff=0.00966
iter=39 terr=0.13072 serr=0.64393 act=51068 obj=8596.43922 diff=0.00614
iter=40 terr=0.12762 serr=0.64448 act=51068 obj=8583.82290 diff=0.00147
iter=41 terr=0.12657 serr=0.64060 act=51068 obj=8535.14918 diff=0.00567
iter=42 terr=0.12682 serr=0.63894 act=51068 obj=8521.78099 diff=0.00157
iter=43 terr=0.12617 serr=0.64004 act=51068 obj=8505.46103 diff=0.00192
iter=44 terr=0.12388 serr=0.63505 act=51068 obj=8458.02093 diff=0.00558
iter=45 terr=0.12022 serr=0.62784 act=51068 obj=8439.21179 diff=0.00222
iter=46 terr=0.12114 serr=0.62951 act=51068 obj=8397.29388 diff=0.00497
iter=47 terr=0.12058 serr=0.62451 act=51068 obj=8376.14655 diff=0.00252
iter=48 terr=0.11961 serr=0.61730 act=51068 obj=8340.95005 diff=0.00420
iter=49 terr=0.11623 serr=0.61564 act=51068 obj=8310.15417 diff=0.00369
iter=50 terr=0.11547 serr=0.61342 act=51068 obj=8294.67858 diff=0.00186
iter=51 terr=0.11390 serr=0.60621 act=51068 obj=8264.33744 diff=0.00366
iter=52 terr=0.11116 serr=0.59567 act=51068 obj=8230.63058 diff=0.00408
