CRF++: Yet Another CRF Tool Kit
Copyright (C) 2005-2013 Taku Kudo, All rights reserved.

reading training data: 100.. 200.. 300.. 400.. 500.. 600.. 700.. 800.. 900.. 1000.. 1100.. 1200.. 1300.. 1400.. 1500.. 1600.. 1700.. 
Done!0.16 s

Number of sentences: 1794
Number of features:  50934
Number of thread(s): 8
Freq:                1
eta:                 0.00010
C:                   1.00000
shrinking size:      20
iter=0 terr=0.60173 serr=0.95485 act=50934 obj=17007.05922 diff=1.00000
iter=1 terr=0.33143 serr=0.92642 act=50934 obj=15865.08090 diff=0.06715
iter=2 terr=0.31350 serr=0.88350 act=50934 obj=14238.71345 diff=0.10251
iter=3 terr=0.27804 serr=0.86009 act=50934 obj=13490.48837 diff=0.05255
iter=4 terr=0.27364 serr=0.86009 act=50934 obj=13089.28939 diff=0.02974
iter=5 terr=0.26231 serr=0.83724 act=50934 obj=12546.18721 diff=0.04149
iter=6 terr=0.25538 serr=0.82887 act=50934 obj=12224.96901 diff=0.02560
iter=7 terr=0.24315 serr=0.81159 act=50934 obj=11924.95215 diff=0.02454
iter=8 terr=0.23512 serr=0.80435 act=50934 obj=11635.20870 diff=0.02430
iter=9 terr=0.22787 serr=0.79487 act=50934 obj=11469.80495 diff=0.01422
iter=10 terr=0.24275 serr=0.79599 act=50934 obj=11689.12299 diff=0.01912
iter=11 terr=0.22632 serr=0.78986 act=50934 obj=11387.06024 diff=0.02584
iter=12 terr=0.22163 serr=0.78540 act=50934 obj=11285.95187 diff=0.00888
iter=13 terr=0.21955 serr=0.78205 act=50934 obj=11206.33575 diff=0.00705
iter=14 terr=0.21189 serr=0.77258 act=50934 obj=10992.03248 diff=0.01912
iter=15 terr=0.20761 serr=0.77313 act=50934 obj=10788.14026 diff=0.01855
iter=16 terr=0.20289 serr=0.75975 act=50934 obj=10577.91439 diff=0.01949
iter=17 terr=0.19624 serr=0.75530 act=50934 obj=10426.40262 diff=0.01432
iter=18 terr=0.19045 serr=0.75362 act=50934 obj=10346.25201 diff=0.00769
iter=19 terr=0.18960 serr=0.75530 act=50934 obj=10297.26256 diff=0.00473
iter=20 terr=0.18642 serr=0.75028 act=50934 obj=10148.63793 diff=0.01443
iter=21 terr=0.18206 serr=0.73634 act=50934 obj=10006.11510 diff=0.01404
iter=22 terr=0.17521 serr=0.72742 act=50934 obj=9812.72691 diff=0.01933
iter=23 terr=0.16942 serr=0.71182 act=50934 obj=9665.45521 diff=0.01501
iter=24 terr=0.17158 serr=0.70847 act=50934 obj=9678.10507 diff=0.00131
iter=25 terr=0.17012 serr=0.71182 act=50934 obj=9623.80653 diff=0.00561
iter=26 terr=0.16567 serr=0.70959 act=50934 obj=9563.65938 diff=0.00625
iter=27 terr=0.16278 serr=0.70457 act=50934 obj=9489.89518 diff=0.00771
iter=28 terr=0.16099 serr=0.70401 act=50934 obj=9426.28482 diff=0.00670
iter=29 terr=0.15487 serr=0.69677 act=50934 obj=9294.79864 diff=0.01395
iter=30 terr=0.15390 serr=0.69342 act=50934 obj=9190.69448 diff=0.01120
iter=31 terr=0.14864 serr=0.68506 act=50934 obj=9094.30347 diff=0.01049
iter=32 terr=0.14383 serr=0.66722 act=50934 obj=9032.20540 diff=0.00683
iter=33 terr=0.14322 serr=0.66945 act=50934 obj=8981.02020 diff=0.00567
iter=34 terr=0.14314 serr=0.66778 act=50934 obj=8925.02285 diff=0.00624
iter=35 terr=0.14155 serr=0.66221 act=50934 obj=8857.13753 diff=0.00761
iter=36 terr=0.13727 serr=0.66444 act=50934 obj=8748.65265 diff=0.01225
iter=37 terr=0.12977 serr=0.65998 act=50934 obj=8756.00969 diff=0.00084
iter=38 terr=0.13128 serr=0.65831 act=50934 obj=8696.42199 diff=0.00681
iter=39 terr=0.12940 serr=0.65106 act=50934 obj=8651.27681 diff=0.00519
iter=40 terr=0.12875 serr=0.64604 act=50934 obj=8617.22645 diff=0.00394
iter=41 terr=0.12753 serr=0.64660 act=50934 obj=8585.33350 diff=0.00370
iter=42 terr=0.12524 serr=0.63768 act=50934 obj=8514.18667 diff=0.00829
iter=43 terr=0.12264 serr=0.63322 act=50934 obj=8449.29700 diff=0.00762
iter=44 terr=0.12149 serr=0.62598 act=50934 obj=8412.37871 diff=0.00437
iter=45 terr=0.12023 serr=0.63266 act=50934 obj=8458.30001 diff=0.00546
iter=46 terr=0.11982 serr=0.62932 act=50934 obj=8391.21646 diff=0.00793
iter=47 terr=0.12052 serr=0.62653 act=50934 obj=8359.57060 diff=0.00377
iter=48 terr=0.11978 serr=0.62653 act=50934 obj=8333.63857 diff=0.00310
iter=49 terr=0.11803 serr=0.62207 act=50934 obj=8306.32585 diff=0.00328
iter=50 terr=0.11587 serr=0.61817 act=50934 obj=8265.36783 diff=0.00493
iter=51 terr=0.11298 serr=0.61371 act=50934 obj=8313.70118 diff=0.00585
iter=52 terr=0.11404 serr=0.61371 act=50934 obj=8248.11352 diff=0.00789
